유기번호,품종,나이,체중,색상,성별,중성화여부,상태,접수일,발견장소,특징,이미지,기준날짜
441374202201256,믹스견,2020(년생),13.4(Kg),흰갈,M,N,종료(반환),20221029,팔달구 화서동 436-1 (서호공원),순함,http://www.animal.go.kr/files/shelter/2022/10/202210310910276[1].jpg,20221110
441374202201255,요크셔 테리어,2015(년생),2.2(Kg),갈검,M,Y,보호중,20221029, 팔달구 효원로193번길 11,"두마리 같이 발견(2022-00719, 2022-00720)",http://www.animal.go.kr/files/shelter/2022/10/202210310910193.jpg,20221110
441374202201254,푸들,2017(년생),7.6(Kg),검,M,Y,보호중,20221029, 팔달구 효원로193번길 11,"두마리 같이 발견(2022-00719, 2022-00720), 내장칩 있음",http://www.animal.go.kr/files/shelter/2022/10/202210310910133.jpg,20221110
426332202200617,믹스견,2019(년생),12(Kg),흰금,F,N,보호중,20221029,만덕동 석불사 인근,"경계심이강함,무리지어배회함,구충도포, 북구1-217호",http://www.animal.go.kr/files/shelter/2022/10/202211012011864.jpg,20221110
448535202201725,믹스견,2017(년생),13(Kg),갈검,M,U,보호중,20221029,강동 377-5,"1-873, 다부진 체격, 독특한 털색깔, 약간의 경계심",http://www.animal.go.kr/files/shelter/2022/10/202210311310196.jpg,20221110
448535202201724,믹스견,2021(년생),6.5(Kg),흰,F,U,보호중,20221029,생림면 마사리 750-3,"1-872, 복실복실한 털, 온순한 성격이나 겁이 많음",http://www.animal.go.kr/files/shelter/2022/10/202210311310526.jpg,20221110
431369202200716,포메라니안,2016(년생),4.7(Kg),갈,M,N,보호중,20221029,중구 태화강 전원타운,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311610734.jpg,20221110
428351202200998,믹스견,2017(년생),13(Kg),흰,M,U,종료(반환),20221029,미추홀구 구청케이지,"겁 많음,소심함,소심한 경계성 입질",http://www.animal.go.kr/files/shelter/2022/10/202210311210539.jpg,20221110
427348202201118,믹스견,2021(년생),13.3(Kg),흰금,F,U,보호중,20221029,화동초등학교 인근 ,등록칩없음. 목줄 착용중,http://www.animal.go.kr/files/shelter/2022/10/202210291010980.jpg,20221110
427348202201117,믹스견,2022(년생),9.8(Kg),흰금,F,U,보호중,20221029,화동초등학교 인근,등록칩 없음. 가슴줄 착용중,http://www.animal.go.kr/files/shelter/2022/10/202210291010322.jpg,20221110
427348202201116,믹스견,2022(년생),10.7(Kg),흰,F,U,보호중,20221029,화동초등학교 인근,등록칩 없음. 목줄 착용중,http://www.animal.go.kr/files/shelter/2022/10/202210291010107.jpg,20221110
441393202202106,믹스견,2022(년생),7(Kg),흰,M,N,보호중,20221029,수암동 499-3 부근,"전체미용흔적있음, 피부질환, 겁많음, 이갈이중",http://www.animal.go.kr/files/shelter/2022/10/202210291610252[1].jpg,20221110
441393202202105,푸들,2022(년생),3(Kg),갈,M,N,보호중,20221029,팔곡파출소에서 인수,"전체미용, 빨간하네스,순함",http://www.animal.go.kr/files/shelter/2022/10/202210291410706.jpg,20221110
441383202200768,믹스견,2022(년생),12(Kg),갈검,F,U,보호중,20221029,석수3동 755-9 부근,"8개월추정,검정빨간목줄, 주황노끈리드줄, 순함",http://www.animal.go.kr/files/shelter/2022/10/202210291410166.jpg,20221110
430366202200361,믹스견,2012(년생),3.5(Kg),흰회검,F,U,종료(반환),20221029,용문동 592-19 부근,없음,http://www.animal.go.kr/files/shelter/2022/10/202210310910701.png,20221110
430365202200593,푸들,2019(년생),4.00(Kg),금,M,U,종료(반환),20221029,대전광역시 중구 태평동 335-10 번지 주변 ,.,http://www.animal.go.kr/files/shelter/2022/10/202210311710804.png,20221110
441391202202673,믹스견,2021(년생),12(Kg),흰,F,N,보호중,20221029,장당동 : 경기대로 1166 ,경계심이 아주 많으며 사람에게 호의적이지 않음,http://www.animal.go.kr/files/shelter/2022/10/202210292310215.jpg,20221110
441391202202672,믹스견,2021(년생),10(Kg),갈,F,N,보호중,20221029,세교동 : 세교 산단로 101번길 47 ,경계심이 조금 있음,http://www.animal.go.kr/files/shelter/2022/10/202210292310239[1].jpg,20221110
441391202202671,믹스견,2022(년생),10(Kg),회,Q,N,보호중,20221029,죽백동 : 죽백 4로 16 ,"7개월 추정, 귀엽고 사랑스럽다 ",http://www.animal.go.kr/files/shelter/2022/10/202210292310473.jpg,20221110
441391202202670,믹스견,2022(년생),7(Kg),흰,F,N,보호중,20221029,팽성읍 : 팽성읍 안정로 200,5개월 추정. 귀엽고 사랑스럽다 ,http://www.animal.go.kr/files/shelter/2022/10/202210292310239.jpg,20221110
441386202201163,믹스견,2022(60일미만)(년생),4(Kg),흰검,F,N,보호중,20221029,까치로 74번길 뒷산,"50일령, 가슴과 우측 앞발 흰털, 얌전함",http://www.animal.go.kr/files/shelter/2022/10/202210291310195.jpg,20221110
441386202201162,믹스견,2022(60일미만)(년생),3.5(Kg),흰검,M,N,보호중,20221029,까치로 74번길 뒷산,"50일령, 뒷발 약간의 흰털, 호기심 많음",http://www.animal.go.kr/files/shelter/2022/10/202210291310716.jpg,20221110
441386202201161,믹스견,2022(60일미만)(년생),3(Kg),흰검,M,N,보호중,20221029,까치로 74번길 뒷산,"50일령, 뒷발 흰털, 겁 많으나 온순함",http://www.animal.go.kr/files/shelter/2022/10/202210291310259.jpg,20221110
441406202201288,치와와,2014(년생),4.20(Kg),갈,M,Y,보호중,20221029,별하람마을3단지 주변,온순함 ,http://www.animal.go.kr/files/shelter/2022/10/202210291810918.jpg,20221110
429363202200717,믹스견,2022(60일미만)(년생),2.9(Kg),흰,M,N,종료(입양),20221029,광산구 장덕동,"22-1097 옹심, 다리부상",http://www.animal.go.kr/files/shelter/2022/10/202210291410606.jpg,20221110
411324202200579,아메리칸불리,2018(년생),21(Kg),흰검,M,N,보호중,20221029,천호동일대,눈곱약간. 코회색. 단이됨. 사람좋아함/활발. 꼬리단미안됨. 털상태양호.,http://www.animal.go.kr/files/shelter/2022/10/202210311410764[1].jpg,20221110
411312202200607,비숑 프리제,2019(년생),8.5(Kg),흰,F,U,종료(반환),20221029,홍제2동 일대,코검정. 사람좋아함. 꼬리단미안됨. 털상태양호. 양발피부질환. 우측슬개골. 칩있음.,http://www.animal.go.kr/files/shelter/2022/10/20221031141073.jpg,20221110
411312202200606,비숑 프리제,2019(년생),12(Kg),흰,M,Y,종료(반환),20221029,홍제2동 일대,코팥죽색. 사람잘따름. 꼬리단미안됨. 털때탐. 칩있음.,http://www.animal.go.kr/files/shelter/2022/10/20221031141064[1].jpg,20221110
411305202200549,믹스견,2014(년생),1.9(Kg),흰갈,F,U,보호중,20221029,경동시장 일대,귀쫑긋. 코 팥죽색. 입주면흰털. 앞니덧니있음.꼬리단미안됨.털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210311410199.jpg,20221110
428352202200544,푸들,2005(년생),5(Kg),갈,M,Y,종료(반환),20221029,연수구 청학동 534-12 진우맨션,주인반환,http://www.animal.go.kr/files/shelter/2022/10/202210301010329.jpg,20221110
427345202200759,믹스견,2019(년생),20(Kg),갈,F,U,종료(반환),20221029,칠곡 경대병원 부근,빨간목줄,http://www.animal.go.kr/files/shelter/2022/10/20221031111041.jpg,20221110
442423202200471,믹스견,2021(년생),7.2(Kg),흰,M,N,보호중,20221028,(구)동우대부관 앞,사람을잘따름,http://www.animal.go.kr/files/shelter/2022/10/202210310910863.jpg,20221110
428354202201957,진도견,2020(년생),11(Kg),흰,M,N,종료(반환),20221028,산곡119안전센터,중성화안됨.친화적,http://www.animal.go.kr/files/shelter/2022/10/202210281510669.jpg,20221110
442419202200940,믹스견,2019(년생),3.4(Kg),검,M,N,종료(자연사),20221028,수피아종합가구앞,치와믹스,http://www.animal.go.kr/files/shelter/2022/10/202211012311582.jpg,20221110
442419202200940,믹스견,2019(년생),3.4(Kg),검,M,N,종료(자연사),20221028,수피아종합가구앞,치와믹스,http://www.animal.go.kr/files/shelter/2022/10/202211012311582.jpg,20221110
430364202200296,프렌치 불독,2019(년생),6(Kg),검,M,U,종료(반환),20221028,용전동 한가람 A 인근, 주인반환 예정(410097800387075),http://www.animal.go.kr/files/shelter/2022/10/20221031101042.jpg,20221110
430366202200360,시바,2018(년생),7(Kg),흰갈,F,U,종료(반환),20221028,변동 행정복지센터 부근,주인반환,http://www.animal.go.kr/files/shelter/2022/10/202210310910722.png,20221110
430366202200359,푸들,2012(년생),5(Kg),갈,F,U,종료(반환),20221028,복수동 센트럴자이 아파트 부근,주인반환,http://www.animal.go.kr/files/shelter/2022/10/202210310910867.png,20221110
411314202200554,믹스견,2017(년생),6.7(Kg),흰갈,F,N,종료(자연사),20221028,신월동11-27부근도로변,치석있고온순해보이나겁이많고경계심보이고있음,http://www.animal.go.kr/files/shelter/2022/10/202210291110924.jpg,20221110
428356202201596,스피츠,2022(년생),1.5(Kg),흰,M,N,보호중,20221028,서구 원당동822-13,목줄없음.온순함,http://www.animal.go.kr/files/shelter/2022/10/20221028151007.jpg,20221110
427341202200677,말티즈,2019(년생),4(Kg),흰,F,U,종료(반환),20221028,중구 국일관 옆 골목,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311110348.jpg,20221110
426336202200535,믹스견,2020(년생),12(Kg),갈검,F,N,보호중,20221028,강동동21-10 주차장 부근,장모,http://www.animal.go.kr/files/shelter/2022/10/202210311710791.png,20221110
426334202201002,믹스견,2021(년생),6(Kg),갈,M,U,보호중,20221028,다산로 147부근,다산로에서 발견된 유기견임,http://www.animal.go.kr/files/shelter/2022/10/20221031151082.jpg,20221110
441417202201172,믹스견,2017(년생),10(Kg),흰,M,N,보호중,20221028,양서면 왯재길 72-21,경계있음,http://www.animal.go.kr/files/shelter/2022/10/202210301710360.jpeg,20221110
441417202201171,말티즈,2015(년생),5(Kg),흰,M,N,보호중,20221028,양평읍 백운길 98-45,순함 ,http://www.animal.go.kr/files/shelter/2022/10/202210301710794.jpeg,20221110
441417202201170,스피츠,2017(년생),5(Kg),흰,M,N,보호중,20221028,양서면 상촌길 86,사나운 편,http://www.animal.go.kr/files/shelter/2022/10/202210301710259.jpeg,20221110
441408202200960,믹스견,2020(년생),25.1(Kg),흰검,M,N,종료(반환),20221028,내방리 200-37,사람을 잘 따름,http://www.animal.go.kr/files/shelter/2022/10/202210281710521.jpg,20221110
426331202200508,믹스견,2018(년생),20(Kg),흰,M,N,보호중,20221028,석포로 34 세배로 마트 감만점 앞,"빨간색 목줄 착용, 순함",http://www.animal.go.kr/files/shelter/2022/10/202210311510897[1].jpg,20221110
441560202201317,믹스견,2021(년생),5.12(Kg),검,F,U,종료(반환),20221028,일동면 앵바위길 54-1 인근,빨간바탕노란줄목걸이.눈물.가슴/배쪽흰털.겁있음/경계하나얌전함.꼬리단미안됨.오른눈 밑 상처.,http://www.animal.go.kr/files/shelter/2022/10/20221029131079.jpg,20221110
441560202201316,믹스견,2022(년생),0.45(Kg),흰갈,Q,U,보호중,20221028,영중면 거사리 산109 인근,포유기5마리. 어미와 함께옴. 눈못뜸. 얌전함. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310947.jpg,20221110
441560202201315,믹스견,2021(년생),8(Kg),갈,F,U,보호중,20221028,영중면 거사리 산109 인근,코갈색. 새끼5마리함께옴. 유선발달. 겁있음. 경계/방어적입질. 꼬리단미안됨. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310471.jpg,20221110
441409202201739,믹스견,2018(년생),17(Kg),흰,F,U,보호중,20221028,풍무동 92-87 인근,양귀쫑긋. 양눈눈곱. 입주위 흉터. 유선발달/유즙분비. 경계함. 꼬리단미안됨. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310956.jpg,20221110
441409202201738,믹스견,2022(60일미만)(년생),1.9(Kg),흰,F,U,보호중,20221028,풍무동 92-87 인근,양귀처짐. 코진갈/양콧볼 연갈. 꼬리단미안됨. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310142.jpg,20221110
441409202201737,믹스견,2022(60일미만)(년생),1.8(Kg),흰갈,F,U,보호중,20221028,풍무동 92-87 인근,양귀처짐. 코검정. 겁많음. 꼬리단미안됨. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310133.jpg,20221110
441409202201736,믹스견,2022(60일미만)(년생),1.8(Kg),흰,M,N,보호중,20221028,풍무동 92-87 인근,콧물약간. 코검정. 얌전함. 겁있음. 꼬리단미안됨. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310254.jpg,20221110
441382202200954,믹스견,2020(년생),9(Kg),흰갈,M,N,보호중,20221028,가능로110번길 33 맞은편 공영주차장,양귀처짐. 코갈색. 부정교합/윗턱 나옴. 틱증상. 치아마모심함. 겁많음. 꼬리단미안됨. 털상태양호. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310428.jpg,20221110
441382202200953,말티즈,2022(년생),3(Kg),흰,M,N,종료(반환),20221028,체육로278 인근,코검정.앞다리오다리.앞발자주들고있음.사람좋아함.낑낑댐.부정교합.윗텃나옴. ,http://www.animal.go.kr/files/shelter/2022/10/202210291310389.jpg,20221110
411307202200378,믹스견,2020(년생),15(Kg),흰,M,N,보호중,20221028,종암동 고려대학교 일대,코검정.발톱손질되어있음.겁많음.경계.예민해서칩유무확인불가.꼬리단미안됨.,http://www.animal.go.kr/files/shelter/2022/10/202210291310514.jpg,20221110
411303202200661,푸들,2015(년생),2.32(Kg),흰,F,U,종료(반환),20221028,무학봉길 49 무학현대아파트 앞,눈물.콧물약간.눈물자국.코검정.사람좋아함/얌전.꼬리단미됨.부정교합.치석. ,http://www.animal.go.kr/files/shelter/2022/10/202210291410383.jpg,20221110
427348202201120,믹스견,2022(년생),3.50(Kg),검,F,N,보호중,20221028,예현리 마을회관,경계심이 강함,http://www.animal.go.kr/files/shelter/2022/10/202210291110216.jpg,20221110
427348202201119,포인터,2020(년생),21.00(Kg),흰금,M,N,종료(반환),20221028,도의리,온순함,http://www.animal.go.kr/files/shelter/2022/10/202210291110608.jpg,20221110
426332202200615,퍼그,2018(년생),5(Kg),흰검,M,N,보호중,20221028,팽나무로 8번길 112 인근,"똥실한몸이매력적,온순함,사람을잘따름,북구1-215호",http://www.animal.go.kr/files/shelter/2022/10/20221101201156.jpg,20221110
448535202201723,믹스견,2021(년생),7(Kg),흰검,F,U,종료(반환),20221028,주촌면 천곡로 13,"1-871, 쫑긋한 귀, 온순함, 사람을 잘 따름",http://www.animal.go.kr/files/shelter/2022/10/202210311310869.jpg,20221110
448535202201722,믹스견,2014(년생),14(Kg),흰검,M,U,보호중,20221028,진영119,"1-870, 왼쪽발만 흰색털, 눈꼽이 많이 낌, 경계심",http://www.animal.go.kr/files/shelter/2022/10/202210311310695.jpg,20221110
428355202200810,믹스견,2015(년생),29.0(Kg),흰,M,N,보호중,20221028,계양경기장 벨로드롬부근,"빨간색 철물점목걸이착용,원기부족상태",http://www.animal.go.kr/files/shelter/2022/10/202210302210590.jpg,20221110
428356202201593,코카 스파니엘,2019(년생),6(Kg),검,F,U,보호중,20221028,심곡동 342-9,사람 좋아함. 착함. 순함. 귀여움. 치석 약간 있음.,http://www.animal.go.kr/files/shelter/2022/10/202210281310518.jpg,20221110
431373202201446,믹스견,2022(60일미만)(년생),0.56(Kg),갈,M,N,보호중,20221028,울주 서생면 양암3길6,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311510565.jpg,20221110
431373202201445,믹스견,2022(60일미만)(년생),0.54(Kg),갈,F,N,보호중,20221028,울주 서생면 양암3길6,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311510470.jpg,20221110
431373202201444,믹스견,2022(60일미만)(년생),0.56(Kg),갈,M,N,보호중,20221028,울주 서생면 양암3길6,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311510956[2].jpg,20221110
431373202201443,믹스견,2022(60일미만)(년생),0.53(Kg),갈,F,N,보호중,20221028,울주 서생면 양암3길6,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311510237.jpg,20221110
431373202201442,믹스견,2022(60일미만)(년생),0.55(Kg),검,F,N,보호중,20221028,울주 서생면 양암3길6,순함,http://www.animal.go.kr/files/shelter/2022/10/202210311510120[1].jpg,20221110
431373202201441,믹스견,2017(년생),16.4(Kg),갈,F,N,보호중,20221028,울주 서생면 양암3길6,경계심 있음,http://www.animal.go.kr/files/shelter/2022/10/202210311510859.jpg,20221110
431373202201440,믹스견,2020(년생),18.2(Kg),갈,M,N,보호중,20221028,울주군 서생 위양리406-1,목테착용/사나움,http://www.animal.go.kr/files/shelter/2022/10/202210311510987.jpg,20221110
428354202201994,믹스견,2016(년생),15(Kg),갈검,M,N,보호중,20221028,십정동 491-15,경계심강함.중성화안됨,http://www.animal.go.kr/files/shelter/2022/10/202210312210794.jpg,20221110
428352202200542,믹스견,2022(60일미만)(년생),2.7(Kg),흰,F,N,보호중,20221028,연수구 옥련동 248-6 양지노래방,겁많음/활발함,http://www.animal.go.kr/files/shelter/2022/10/202210291010104.jpg,20221110
